sgRNA	gene	lib	input	d5	d15-rep1	d15-rep2	d15-rep3	d15-rep4	d15-rep5	spleen1	spleen2	spleen3	spleen4	spleen5	bm1	bm2	bm3	bm4	bm5	men1	men2	men3	men4	men5
gRNA_14677	controlsgRNA	35309.0	17690.0	20523.0	92309.0	5953.0	18633.0	22181.0	418.0	8074.0	17059.0	18119.0	1182.0	6208.0	1118.0	2431.0	4272.0	12307.0	5669.0	690.0	3260.0	1249.0	6146.0	131775.0
gRNA_14678	controlsgRNA	29304.0	28010.0	32659.0	216713.0	20754.0	14728.0	52790.0	1043.0	12538.0	22786.0	25700.0	3504.0	7373.0	15278.0	4607.0	5161.0	11816.0	18931.0	7600.0	66940.0	2923.0	996.0	2744.0
gRNA_14679	controlsgRNA	29238.0	37540.0	40171.0	193776.0	23175.0	24463.0	41858.0	655.0	32907.0	35725.0	19990.0	3555.0	9621.0	21486.0	19758.0	3342.0	13953.0	14116.0	1691.0	12390.0	5025.0	1133.0	20012.0
gRNA_14680	controlsgRNA	21534.0	24931.0	30128.0	135810.0	4296.0	10142.0	20230.0	246.0	17775.0	28265.0	25425.0	3162.0	11964.0	9938.0	38793.0	3792.0	7726.0	5777.0	1403.0	11474.0	10557.0	12925.0	36341.0
gRNA_14681	controlsgRNA	32463.0	36361.0	36180.0	159295.0	11479.0	13935.0	30482.0	386.0	15382.0	25813.0	25151.0	7144.0	16728.0	3784.0	2912.0	2159.0	13327.0	29246.0	6744.0	10134.0	54643.0	4460.0	25513.0
gRNA_14682	controlsgRNA	29832.0	21721.0	26610.0	234142.0	31976.0	36199.0	30790.0	325.0	22692.0	19217.0	25099.0	4002.0	12130.0	15679.0	3846.0	1824.0	15529.0	19069.0	124.0	9678.0	2294.0	2407.0	18218.0
gRNA_14683	controlsgRNA	24360.0	23589.0	23666.0	96720.0	10098.0	28031.0	15713.0	579.0	20417.0	31091.0	15871.0	2256.0	4525.0	16874.0	4174.0	4164.0	4387.0	1173.0	18927.0	10293.0	27253.0	9196.0	5719.0
gRNA_14684	controlsgRNA	38761.0	46205.0	51987.0	257897.0	28025.0	35944.0	45068.0	992.0	44171.0	54082.0	67119.0	8298.0	7208.0	60314.0	4100.0	18347.0	29431.0	14640.0	7259.0	16701.0	44419.0	2669.0	4914.0
gRNA_14685	controlsgRNA	41720.0	48991.0	54172.0	146129.0	17658.0	26871.0	50689.0	1024.0	26334.0	56007.0	69512.0	8630.0	18347.0	24691.0	5286.0	9967.0	38075.0	42981.0	11100.0	11655.0	30735.0	14577.0	6304.0
gRNA_14686	controlsgRNA	28981.0	32033.0	32399.0	186299.0	27311.0	29315.0	52792.0	1264.0	16075.0	28512.0	20303.0	4309.0	6369.0	37183.0	25803.0	7665.0	26068.0	5646.0	1649.0	17475.0	42117.0	11381.0	3000.0
gRNA_14687	controlsgRNA	36559.0	42057.0	43942.0	230744.0	22354.0	18387.0	58434.0	579.0	55761.0	36358.0	28751.0	7292.0	13455.0	54372.0	72917.0	4256.0	30964.0	24417.0	487172.0	15415.0	13155.0	5271.0	93774.0
gRNA_14688	controlsgRNA	33437.0	21224.0	23933.0	117381.0	11703.0	18102.0	21095.0	807.0	21738.0	21286.0	16452.0	4074.0	2917.0	29647.0	8263.0	1912.0	25356.0	10932.0	99068.0	5695.0	21964.0	5563.0	8337.0
gRNA_14689	controlsgRNA	28886.0	20838.0	27517.0	73951.0	6294.0	32293.0	21132.0	493.0	1388.0	16421.0	14824.0	2065.0	11693.0	9895.0	122709.0	12144.0	13972.0	6284.0	392.0	10099.0	7868.0	11708.0	3489.0
gRNA_14690	controlsgRNA	46113.0	35244.0	43511.0	166782.0	33583.0	19953.0	61814.0	1097.0	44547.0	24387.0	23170.0	8053.0	20677.0	24525.0	132782.0	12762.0	10126.0	11245.0	47159.0	8608.0	19215.0	23031.0	48932.0
gRNA_14691	controlsgRNA	27601.0	21040.0	30012.0	102532.0	16487.0	12199.0	40659.0	323.0	8833.0	19191.0	16340.0	3662.0	5556.0	24472.0	2911.0	7653.0	6694.0	3369.0	427.0	4808.0	19771.0	3843.0	12009.0
gRNA_14692	controlsgRNA	39472.0	36039.0	42289.0	170173.0	16394.0	25863.0	35160.0	563.0	40008.0	35699.0	29270.0	4391.0	11991.0	42468.0	3344.0	7769.0	47931.0	20559.0	50111.0	15964.0	27280.0	169845.0	73833.0
gRNA_14693	controlsgRNA	18063.0	16976.0	25208.0	135912.0	10311.0	10943.0	27112.0	296.0	22408.0	18160.0	15494.0	2885.0	9117.0	37621.0	1353.0	2461.0	20677.0	11416.0	24141.0	3956.0	3277.0	5505.0	3342.0
gRNA_14694	controlsgRNA	51401.0	52922.0	77902.0	288965.0	26349.0	78575.0	44247.0	992.0	94056.0	61599.0	63382.0	11365.0	20616.0	61066.0	122595.0	20740.0	50789.0	48650.0	107322.0	14220.0	30479.0	72191.0	188725.0
gRNA_14695	controlsgRNA	41815.0	34703.0	41043.0	224409.0	27647.0	38317.0	55200.0	863.0	24599.0	24284.0	35389.0	5089.0	5406.0	15148.0	10210.0	5495.0	13029.0	7994.0	688.0	6426.0	31680.0	3991.0	9447.0
gRNA_14696	controlsgRNA	30910.0	23228.0	29880.0	145655.0	14922.0	16372.0	41029.0	404.0	12063.0	25497.0	26356.0	5767.0	9511.0	34135.0	163778.0	6940.0	25173.0	27056.0	1136.0	13387.0	10151.0	6404.0	8901.0
gRNA_14697	controlsgRNA	10470.0	7834.0	11921.0	59863.0	13924.0	14934.0	29858.0	120.0	2401.0	8859.0	8696.0	836.0	2444.0	794.0	1614.0	3512.0	3322.0	15161.0	6999.0	2924.0	1288.0	7457.0	34761.0
gRNA_14698	controlsgRNA	42360.0	26994.0	32716.0	159012.0	25040.0	27032.0	32336.0	705.0	19944.0	30538.0	19158.0	1865.0	11471.0	26820.0	2329.0	6643.0	25563.0	9567.0	1860.0	32471.0	31689.0	2755.0	7098.0
gRNA_14699	controlsgRNA	38258.0	23990.0	32884.0	98622.0	13751.0	14482.0	28963.0	402.0	33395.0	22180.0	24064.0	3067.0	3621.0	68787.0	15492.0	1039.0	16461.0	11736.0	624.0	9093.0	1392.0	4141.0	4.0
gRNA_14700	controlsgRNA	29468.0	17133.0	23587.0	124853.0	9421.0	16674.0	17998.0	506.0	15354.0	13965.0	21605.0	3519.0	1981.0	7990.0	3813.0	4507.0	7910.0	7573.0	321.0	4255.0	70258.0	328.0	312327.0
gRNA_14701	controlsgRNA	57117.0	15959.0	24300.0	132113.0	35686.0	66257.0	44326.0	1338.0	52153.0	40095.0	44099.0	2947.0	17296.0	14942.0	24977.0	10171.0	15840.0	7381.0	293614.0	5089.0	3041.0	2554.0	2643.0
gRNA_14702	controlsgRNA	20216.0	30411.0	30752.0	69287.0	4921.0	33475.0	16025.0	406.0	44601.0	31058.0	32420.0	4041.0	9821.0	18468.0	1776.0	9614.0	18681.0	6082.0	2809.0	12538.0	11876.0	3082.0	11588.0
gRNA_14703	controlsgRNA	15083.0	17370.0	18604.0	81266.0	8748.0	9813.0	19432.0	474.0	12330.0	12005.0	17593.0	2092.0	2860.0	18339.0	4287.0	1581.0	8872.0	11439.0	8575.0	23249.0	54445.0	2447.0	2188.0
gRNA_14704	controlsgRNA	37298.0	22780.0	26559.0	233047.0	33192.0	16365.0	45966.0	1241.0	16756.0	35696.0	31723.0	3098.0	13059.0	11308.0	3048.0	8647.0	34770.0	11311.0	212080.0	1182.0	55648.0	44310.0	43210.0
gRNA_14705	controlsgRNA	42298.0	17080.0	19025.0	57003.0	3339.0	4194.0	10229.0	261.0	24579.0	12365.0	15902.0	755.0	15932.0	51087.0	1102.0	6936.0	9947.0	425.0	7004.0	10.0	3471.0	2.0	20883.0
gRNA_14706	controlsgRNA	31237.0	12691.0	20413.0	121864.0	15076.0	8574.0	31080.0	334.0	11240.0	4135.0	3580.0	1928.0	5784.0	8676.0	309.0	2795.0	6775.0	2485.0	254.0	11664.0	103846.0	820.0	13801.0
gRNA_14707	controlsgRNA	38993.0	36668.0	41596.0	169521.0	28568.0	36819.0	39262.0	985.0	42817.0	43373.0	40895.0	4239.0	7720.0	9486.0	2556.0	19965.0	37777.0	15070.0	4503.0	38315.0	4542.0	8945.0	33696.0
gRNA_14708	controlsgRNA	19189.0	23041.0	27351.0	144599.0	14150.0	17818.0	24165.0	779.0	11523.0	17846.0	23236.0	3291.0	5304.0	11288.0	1865.0	4719.0	27591.0	20609.0	547.0	13717.0	3195.0	47495.0	7709.0
gRNA_14709	controlsgRNA	25649.0	28224.0	29815.0	165520.0	17412.0	21430.0	28972.0	687.0	17997.0	23406.0	48884.0	4089.0	6238.0	13233.0	2461.0	6725.0	13593.0	15857.0	1118.0	7728.0	34765.0	19622.0	5747.0
gRNA_14710	controlsgRNA	9114.0	8817.0	12498.0	48890.0	5331.0	1900.0	14153.0	160.0	4893.0	6308.0	7566.0	1163.0	713.0	1751.0	161.0	198.0	7264.0	0.0	2632.0	650.0	18.0	1544.0	2533.0
gRNA_14711	controlsgRNA	35162.0	38142.0	38833.0	240521.0	25897.0	39311.0	53343.0	1018.0	58581.0	30106.0	57854.0	8653.0	12584.0	27216.0	4504.0	9892.0	30491.0	13729.0	10026.0	7939.0	6173.0	6150.0	38039.0
gRNA_14712	controlsgRNA	12006.0	15548.0	16778.0	77205.0	6050.0	15395.0	11778.0	217.0	24288.0	11163.0	13555.0	1522.0	3194.0	29910.0	11101.0	650.0	5678.0	3545.0	731.0	1818.0	3530.0	5749.0	1601.0
gRNA_14713	controlsgRNA	28354.0	30169.0	37923.0	197438.0	25762.0	34515.0	36051.0	498.0	19711.0	16397.0	24405.0	2522.0	4223.0	17341.0	1370.0	4788.0	22344.0	12019.0	18854.0	8242.0	3638.0	4651.0	5391.0
gRNA_14714	controlsgRNA	29377.0	22573.0	26291.0	176355.0	17729.0	17724.0	29294.0	222.0	17280.0	16941.0	23891.0	3195.0	6218.0	8374.0	1464.0	906.0	24819.0	10880.0	1634.0	19081.0	18088.0	3468.0	174314.0
gRNA_14715	controlsgRNA	38722.0	26873.0	33715.0	133317.0	13710.0	34343.0	33392.0	559.0	10640.0	22028.0	26897.0	5536.0	5926.0	7588.0	2666.0	880.0	17275.0	11745.0	263.0	25510.0	30959.0	19736.0	10090.0
gRNA_14716	controlsgRNA	27560.0	29357.0	35319.0	151171.0	12291.0	9584.0	21517.0	427.0	38188.0	37371.0	74014.0	5360.0	10212.0	20970.0	4076.0	11955.0	15476.0	15138.0	22185.0	9094.0	112026.0	10050.0	10917.0
gRNA_14717	controlsgRNA	107.0	52.0	708.0	3.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gRNA_14718	controlsgRNA	28515.0	28116.0	33336.0	198626.0	21092.0	16368.0	28033.0	743.0	46390.0	18494.0	23655.0	2253.0	10678.0	27656.0	2346.0	4666.0	21894.0	34561.0	94825.0	6384.0	3588.0	6700.0	4986.0
gRNA_14719	controlsgRNA	23102.0	28598.0	35323.0	156052.0	9859.0	33987.0	24796.0	843.0	9524.0	20354.0	41569.0	11071.0	5280.0	1191.0	6059.0	10118.0	4209.0	3256.0	546.0	5507.0	8761.0	1868.0	7658.0
gRNA_14720	controlsgRNA	35852.0	42616.0	51881.0	220439.0	16576.0	32651.0	40871.0	1050.0	26098.0	36492.0	41851.0	3554.0	16111.0	43469.0	3592.0	11780.0	20304.0	39614.0	39628.0	7595.0	4131.0	4084.0	16911.0
gRNA_14721	controlsgRNA	56647.0	50195.0	61408.0	331305.0	69388.0	42592.0	81542.0	1790.0	66399.0	53096.0	57240.0	6978.0	13154.0	35813.0	6269.0	16355.0	27983.0	10555.0	11361.0	20596.0	42829.0	40412.0	32554.0
gRNA_14722	controlsgRNA	19572.0	29620.0	39900.0	165944.0	12150.0	10203.0	17073.0	673.0	41476.0	38971.0	31135.0	2717.0	5571.0	19421.0	151103.0	4033.0	15006.0	12340.0	58382.0	9191.0	22026.0	4938.0	5183.0
gRNA_14723	controlsgRNA	41758.0	35653.0	48755.0	261361.0	47019.0	41968.0	71588.0	1127.0	36728.0	44865.0	51679.0	3760.0	20302.0	25440.0	167474.0	4837.0	35248.0	19142.0	57563.0	40669.0	11578.0	25121.0	40169.0
gRNA_14724	controlsgRNA	42357.0	31743.0	35927.0	176716.0	27915.0	35802.0	32774.0	507.0	19971.0	31792.0	28430.0	5185.0	16732.0	15175.0	130117.0	16145.0	64490.0	14494.0	1185.0	12485.0	6921.0	22070.0	18671.0
gRNA_14725	controlsgRNA	30069.0	28344.0	28179.0	242508.0	22462.0	33411.0	28945.0	1126.0	36938.0	39995.0	44033.0	3418.0	10323.0	71076.0	24080.0	6312.0	25428.0	17503.0	64578.0	20929.0	33016.0	23481.0	19656.0
gRNA_14726	controlsgRNA	36535.0	22241.0	27525.0	69252.0	6994.0	27694.0	32324.0	370.0	14045.0	18138.0	19387.0	2632.0	4585.0	14129.0	140495.0	2196.0	15941.0	12156.0	2171.0	14286.0	11631.0	36468.0	6179.0
gRNA_14727	controlsgRNA	90357.0	110603.0	136310.0	707618.0	144228.0	86932.0	154185.0	3355.0	108233.0	106185.0	137041.0	19228.0	46529.0	79021.0	23964.0	18180.0	56456.0	56579.0	40775.0	43151.0	176525.0	122091.0	13001.0
gRNA_14728	controlsgRNA	28118.0	14867.0	18381.0	111524.0	9322.0	10865.0	19095.0	298.0	9848.0	21628.0	23991.0	2499.0	6598.0	9674.0	2728.0	8839.0	13551.0	4986.0	1007.0	12444.0	41804.0	11142.0	111454.0
gRNA_14729	controlsgRNA	50474.0	48204.0	64289.0	413751.0	83558.0	39104.0	98283.0	2025.0	32396.0	42574.0	39489.0	5139.0	27219.0	26142.0	5198.0	8945.0	27003.0	17970.0	3414.0	12124.0	21875.0	16397.0	17527.0
gRNA_14730	controlsgRNA	26426.0	31797.0	33461.0	185654.0	20712.0	11897.0	41074.0	763.0	14374.0	24054.0	31524.0	3465.0	4958.0	26383.0	20737.0	10685.0	11678.0	7522.0	9051.0	12804.0	4648.0	14618.0	100935.0
gRNA_14731	controlsgRNA	16445.0	19596.0	22421.0	44445.0	6892.0	24537.0	12699.0	275.0	7971.0	26055.0	27452.0	1470.0	10956.0	12196.0	1809.0	5645.0	6893.0	5210.0	1833.0	18311.0	4758.0	5402.0	574.0
gRNA_14732	controlsgRNA	40360.0	43515.0	58126.0	178104.0	31680.0	19622.0	45301.0	416.0	22531.0	20362.0	56633.0	8850.0	27617.0	13397.0	39675.0	9376.0	23004.0	3920.0	1401.0	9032.0	17877.0	20947.0	15281.0
gRNA_14733	controlsgRNA	29275.0	36168.0	42940.0	241834.0	23255.0	21298.0	44556.0	942.0	22690.0	35181.0	31663.0	4182.0	14136.0	33310.0	4163.0	258.0	43684.0	42345.0	2206.0	57961.0	120909.0	2872.0	612884.0
gRNA_14734	controlsgRNA	33020.0	38360.0	50587.0	159380.0	11593.0	24146.0	33472.0	562.0	25421.0	23214.0	25425.0	4020.0	17023.0	16901.0	2781.0	4480.0	16563.0	19747.0	1608.0	25795.0	4272.0	7415.0	48366.0
gRNA_14735	controlsgRNA	20462.0	17205.0	21532.0	83449.0	8156.0	13056.0	16581.0	282.0	13088.0	7338.0	25867.0	2668.0	4520.0	22572.0	1678.0	10406.0	7559.0	7033.0	772.0	13387.0	991.0	25240.0	10880.0
gRNA_14736	controlsgRNA	45196.0	38993.0	47909.0	370312.0	60440.0	45344.0	79347.0	1605.0	29366.0	46260.0	66089.0	6838.0	28310.0	53962.0	4802.0	12808.0	27317.0	51099.0	10248.0	65048.0	33379.0	5874.0	55870.0
gRNA_14737	controlsgRNA	24816.0	28401.0	31979.0	131633.0	8537.0	12327.0	19097.0	745.0	35052.0	27035.0	31928.0	4892.0	12365.0	16824.0	4922.0	3363.0	19883.0	7638.0	203782.0	33547.0	11786.0	33898.0	125882.0
gRNA_14738	controlsgRNA	22454.0	20533.0	25395.0	69288.0	7184.0	10077.0	14688.0	341.0	12130.0	18381.0	14449.0	3291.0	9649.0	7449.0	16909.0	5956.0	18761.0	2754.0	656.0	10951.0	13286.0	2548.0	4835.0
gRNA_14739	controlsgRNA	69207.0	45070.0	61807.0	444804.0	52698.0	27905.0	70528.0	1506.0	44268.0	42496.0	38656.0	7880.0	11604.0	44637.0	38241.0	7571.0	44418.0	17435.0	78080.0	46724.0	65127.0	7258.0	18863.0
gRNA_14740	controlsgRNA	1736.0	1701.0	2995.0	7336.0	214.0	8238.0	100.0	3.0	2.0	211.0	1127.0	120.0	592.0	1141.0	41.0	41.0	1.0	732.0	433.0	0.0	1.0	0.0	123.0
gRNA_14741	controlsgRNA	40825.0	25096.0	25976.0	118769.0	17830.0	12660.0	20235.0	260.0	23966.0	16842.0	27315.0	3641.0	11840.0	12192.0	8608.0	6067.0	16850.0	5144.0	529.0	4018.0	27593.0	6453.0	1882.0
gRNA_14742	controlsgRNA	24452.0	25359.0	30536.0	116582.0	17164.0	17093.0	39600.0	643.0	22586.0	29064.0	22239.0	3108.0	6133.0	12549.0	12857.0	10987.0	14465.0	9491.0	8437.0	13931.0	53978.0	156.0	9751.0
gRNA_14743	controlsgRNA	29536.0	21922.0	24356.0	125199.0	8303.0	6301.0	20058.0	300.0	16665.0	19301.0	39369.0	2955.0	333.0	22028.0	25568.0	9101.0	11737.0	8245.0	4177.0	30821.0	40129.0	332.0	5.0
gRNA_14744	controlsgRNA	23596.0	25669.0	28043.0	117444.0	14402.0	11555.0	30597.0	442.0	33545.0	19518.0	40433.0	3519.0	6456.0	40625.0	88970.0	5458.0	12812.0	6420.0	1247.0	28121.0	59824.0	15315.0	15281.0
gRNA_14745	controlsgRNA	28007.0	18947.0	26921.0	178183.0	19294.0	16017.0	49354.0	722.0	18185.0	20766.0	30110.0	4073.0	9532.0	4943.0	81728.0	3923.0	15644.0	11677.0	145.0	3020.0	2665.0	9419.0	3872.0
gRNA_14746	controlsgRNA	52338.0	65240.0	71234.0	322416.0	48002.0	55110.0	76684.0	1171.0	44006.0	55216.0	54006.0	7680.0	21854.0	70539.0	19655.0	6789.0	35504.0	48546.0	7200.0	34441.0	44685.0	51268.0	203856.0
gRNA_14747	controlsgRNA	40729.0	34763.0	39559.0	137535.0	18691.0	18708.0	24278.0	813.0	25941.0	23943.0	35421.0	3851.0	7345.0	10675.0	29261.0	3555.0	22006.0	22612.0	3676.0	21088.0	170489.0	5128.0	5324.0
gRNA_14748	controlsgRNA	43947.0	29878.0	36159.0	265419.0	35580.0	47810.0	55712.0	687.0	21451.0	26426.0	29624.0	4127.0	6952.0	26882.0	115583.0	5420.0	26568.0	9755.0	22352.0	3518.0	19498.0	8545.0	3849.0
gRNA_14749	controlsgRNA	19912.0	24821.0	26710.0	110630.0	8209.0	10685.0	20739.0	863.0	62353.0	31099.0	43646.0	5248.0	15910.0	16110.0	20441.0	3716.0	28781.0	26783.0	1290.0	2291.0	2119.0	8303.0	13423.0
gRNA_14750	controlsgRNA	39612.0	38405.0	42370.0	203641.0	19609.0	33930.0	38022.0	753.0	107000.0	21992.0	32313.0	7809.0	15475.0	114009.0	3665.0	643.0	16854.0	8784.0	2407.0	3402.0	67461.0	9373.0	55375.0
gRNA_14751	controlsgRNA	33885.0	34500.0	48564.0	205310.0	26321.0	56895.0	44575.0	676.0	26215.0	32891.0	27406.0	8265.0	7003.0	14352.0	5373.0	6706.0	20081.0	9150.0	20360.0	19310.0	9981.0	12020.0	8097.0
gRNA_14752	controlsgRNA	27091.0	26227.0	29401.0	116750.0	8564.0	17564.0	28384.0	180.0	18035.0	17061.0	30123.0	5174.0	13719.0	13546.0	1934.0	8675.0	10151.0	33287.0	3930.0	18376.0	4960.0	17667.0	12875.0
gRNA_14753	controlsgRNA	31544.0	24862.0	28305.0	188828.0	14035.0	15389.0	23645.0	351.0	10385.0	16247.0	24914.0	1792.0	2543.0	4181.0	29847.0	4555.0	14167.0	2766.0	1171.0	8770.0	7220.0	4546.0	7025.0
gRNA_14754	controlsgRNA	14324.0	17241.0	18218.0	126590.0	7725.0	8501.0	15428.0	128.0	5989.0	17507.0	22124.0	1912.0	4640.0	26179.0	18591.0	2801.0	8395.0	11007.0	3475.0	4947.0	2526.0	1406.0	31004.0
gRNA_14755	controlsgRNA	18512.0	26978.0	27613.0	85670.0	8465.0	15338.0	17131.0	278.0	19107.0	34014.0	22815.0	3529.0	9266.0	3666.0	3443.0	6415.0	11805.0	12808.0	8459.0	27702.0	5346.0	6597.0	11210.0
gRNA_14756	controlsgRNA	26913.0	30331.0	34257.0	140767.0	26583.0	18360.0	31195.0	556.0	39032.0	43614.0	54513.0	4866.0	19223.0	25570.0	3801.0	9551.0	40974.0	10187.0	1831.0	24886.0	20984.0	12399.0	87988.0
gRNA_14757	controlsgRNA	20340.0	16114.0	18999.0	103778.0	6144.0	10814.0	11934.0	509.0	2346.0	18653.0	20747.0	2158.0	4910.0	7087.0	41382.0	13975.0	6017.0	2367.0	341.0	23778.0	1732.0	309.0	3490.0
gRNA_14758	controlsgRNA	45003.0	28985.0	44618.0	277623.0	31279.0	52554.0	42361.0	431.0	32818.0	29864.0	57750.0	4440.0	7709.0	14797.0	1545.0	2041.0	23829.0	19811.0	145512.0	57615.0	5675.0	1415.0	41925.0
gRNA_14759	controlsgRNA	18509.0	16587.0	21644.0	55745.0	4093.0	15104.0	10720.0	363.0	13525.0	10544.0	16763.0	1280.0	2909.0	4914.0	1558.0	4630.0	779.0	4644.0	475.0	2984.0	2050.0	18947.0	13109.0
gRNA_14760	controlsgRNA	20562.0	15762.0	18072.0	70225.0	4995.0	11474.0	17736.0	495.0	7164.0	11373.0	9627.0	2002.0	1757.0	10539.0	449.0	1227.0	3296.0	11188.0	574.0	11567.0	1860.0	1537.0	1549.0
gRNA_14761	controlsgRNA	36218.0	23957.0	26690.0	172771.0	13640.0	17069.0	29261.0	410.0	24057.0	27132.0	56992.0	5186.0	8787.0	24275.0	24537.0	10279.0	37187.0	15477.0	45827.0	27162.0	77891.0	15530.0	505395.0
gRNA_14762	controlsgRNA	36359.0	36610.0	40666.0	101610.0	11372.0	47152.0	21163.0	582.0	12553.0	24750.0	33124.0	4316.0	5703.0	18012.0	148415.0	5462.0	26709.0	12391.0	25305.0	8612.0	14551.0	14321.0	53858.0
gRNA_14763	controlsgRNA	25033.0	22698.0	25529.0	89657.0	9685.0	10323.0	21007.0	334.0	15155.0	23657.0	26233.0	2405.0	12776.0	30601.0	2744.0	12761.0	14030.0	15279.0	689.0	4175.0	6200.0	14073.0	8786.0
gRNA_14764	controlsgRNA	35383.0	36531.0	39150.0	148670.0	18711.0	21440.0	46378.0	798.0	16099.0	28679.0	21489.0	3473.0	8257.0	21836.0	3311.0	5801.0	7666.0	9682.0	752.0	16173.0	10617.0	7037.0	24868.0
gRNA_14765	controlsgRNA	32921.0	35927.0	44115.0	158687.0	18094.0	38309.0	51521.0	776.0	24292.0	23585.0	36779.0	5199.0	2715.0	17227.0	4638.0	5306.0	9839.0	11853.0	63445.0	15215.0	6473.0	3170.0	131995.0
gRNA_14766	controlsgRNA	22091.0	21269.0	27647.0	181402.0	20104.0	7829.0	32545.0	648.0	22765.0	29593.0	41279.0	5610.0	4051.0	23387.0	75054.0	3376.0	5614.0	20523.0	7543.0	8857.0	28747.0	2782.0	60520.0
gRNA_14767	controlsgRNA	29079.0	19323.0	19080.0	61964.0	5550.0	4002.0	17752.0	464.0	12138.0	17548.0	14804.0	1693.0	7755.0	7970.0	168334.0	2596.0	7282.0	7137.0	911.0	10900.0	2073.0	9078.0	7300.0
gRNA_14768	controlsgRNA	50702.0	49455.0	52845.0	347322.0	41632.0	17702.0	71849.0	659.0	45625.0	27994.0	40171.0	5563.0	15340.0	52185.0	141160.0	5065.0	17301.0	6136.0	24573.0	11377.0	6845.0	70420.0	22693.0
gRNA_14769	controlsgRNA	23061.0	13269.0	22429.0	130085.0	11631.0	14156.0	21539.0	554.0	8116.0	14451.0	18004.0	1806.0	2076.0	8752.0	12021.0	6453.0	9316.0	3251.0	907.0	7170.0	29130.0	2311.0	1565.0
gRNA_14770	controlsgRNA	53758.0	52127.0	58644.0	381130.0	42307.0	27308.0	58928.0	1066.0	54458.0	47818.0	51311.0	6331.0	20170.0	28033.0	13914.0	6581.0	34107.0	25809.0	84741.0	75900.0	103560.0	10642.0	66883.0
gRNA_14771	controlsgRNA	8970.0	16256.0	18977.0	20668.0	1072.0	7213.0	3934.0	47.0	6543.0	19599.0	15834.0	847.0	9158.0	11395.0	969.0	1821.0	11245.0	8571.0	5302.0	998.0	7249.0	1276.0	5819.0
gRNA_14772	controlsgRNA	28678.0	29384.0	33507.0	187471.0	16771.0	20257.0	31346.0	922.0	25508.0	23915.0	29064.0	5531.0	6173.0	20027.0	87738.0	8713.0	25545.0	9010.0	2405.0	21847.0	8172.0	25257.0	5144.0
gRNA_14773	controlsgRNA	26027.0	23660.0	29217.0	128347.0	15540.0	28311.0	22355.0	650.0	29643.0	28008.0	22108.0	3398.0	8749.0	15385.0	3178.0	3021.0	18831.0	13859.0	886.0	15759.0	8681.0	4710.0	19721.0
gRNA_14774	controlsgRNA	31821.0	28392.0	32582.0	167689.0	20650.0	13214.0	33986.0	656.0	16590.0	14721.0	23372.0	3830.0	2478.0	12482.0	68583.0	3579.0	25882.0	15658.0	363.0	9704.0	103738.0	5892.0	10907.0
gRNA_14775	controlsgRNA	25610.0	14207.0	21030.0	65030.0	4673.0	3493.0	9975.0	265.0	24864.0	15252.0	20701.0	2192.0	5439.0	6963.0	1015.0	7732.0	9417.0	10885.0	1378.0	10668.0	2840.0	3004.0	9060.0
gRNA_14776	controlsgRNA	24345.0	38184.0	49573.0	203427.0	21150.0	36573.0	46857.0	1141.0	43802.0	24145.0	58956.0	4355.0	29967.0	30370.0	2294.0	14377.0	18150.0	6858.0	121974.0	27656.0	5145.0	15908.0	74286.0
gRNA_14777	controlsgRNA	38128.0	32028.0	38859.0	153172.0	29240.0	32689.0	56600.0	1077.0	38181.0	39227.0	43709.0	4912.0	11964.0	14763.0	107271.0	5467.0	22988.0	23408.0	4172.0	9399.0	47201.0	70540.0	103941.0
gRNA_14778	controlsgRNA	41881.0	20592.0	20824.0	76292.0	7304.0	17479.0	14146.0	353.0	8872.0	14050.0	14696.0	3167.0	3016.0	4612.0	2311.0	1064.0	12105.0	6228.0	1017.0	13091.0	11683.0	7470.0	134.0
gRNA_14779	controlsgRNA	37264.0	27701.0	34121.0	192779.0	30998.0	34052.0	61903.0	1400.0	19273.0	20358.0	30083.0	2895.0	3217.0	16349.0	17379.0	6505.0	29440.0	8578.0	1280.0	3781.0	70988.0	994.0	1530.0
gRNA_14780	controlsgRNA	57739.0	32604.0	38370.0	183986.0	19689.0	13125.0	45176.0	987.0	25496.0	26909.0	27703.0	6952.0	10559.0	29241.0	20452.0	11693.0	22779.0	10970.0	242462.0	10798.0	6460.0	6648.0	3042.0
gRNA_14781	controlsgRNA	679.0	817.0	565.0	9762.0	812.0	5781.0	236.0	23.0	0.0	0.0	257.0	0.0	0.0	1.0	0.0	0.0	7.0	1.0	1.0	0.0	273.0	0.0	0.0
gRNA_14782	controlsgRNA	41996.0	25543.0	29405.0	160802.0	18917.0	16440.0	31043.0	349.0	28177.0	14811.0	25670.0	5896.0	7740.0	10396.0	1420.0	2046.0	16392.0	10305.0	7312.0	437.0	12448.0	10291.0	4286.0
gRNA_14783	controlsgRNA	44874.0	40994.0	45327.0	245481.0	47947.0	41643.0	60428.0	689.0	52763.0	23426.0	32921.0	4587.0	14047.0	24848.0	1700.0	417.0	14354.0	12250.0	6280.0	27335.0	12972.0	1728.0	7735.0
